ticker,time,sector,open,high,low,close,volume,MA20,MA50,RSI,Vol20,Vol60,return_30,BVPS (VND),Debt/Equity,EPS (VND),Financial Leverage,Fixed Asset-To-Equity,Market Capital (Bn VND),Net Profit Margin (%),Outstanding Share (Mil Shares),Owners' Equity/Charter Capital,P/B,P/Cash Flow,P/E,P/S,ROA (%),ROE (%)
VNM,2021-03-26,Food & Beverage,74.54,74.92,73.48,74.09,3653700,77.3485,80.31639999999999,32.090284592738,3175850.0,2969847.0,-0.1180079619939565,14975.0478203376,0.4394241606,1045.5581805223603,1.439424160640475,0.4117382690980075,195410834107500.0,0.1514870808165188,2089955445.0,1.6099444756259864,6.2437196276,19.1952438761,17.6062659547,3.2767103131,0.2383476069,0.3502436416
VPB,2021-03-26,Banking,14.12,14.23,13.54,14.16,3505000,14.111499999999998,12.7586,62.50000000000001,4805340.0,5842896.833333333,0.1588698957589048,21506.6858710356,6.9370852686,1180.254986673449,7.937085268562028,0.0352852136992162,121510044117000.0,0.3314908081214663,2454748366.0,0.6654148017425559,2.3016098481,94.9059386019,12.0257636051,3.1129989812,0.0261576466,0.2192295665
VRE,2021-03-26,Real Estate,32.5,32.75,31.2,32.2,6718200,34.2775,34.446000000000005,30.088495575221216,4901045.0,6226376.166666667,-0.015408625352845,12894.976281075,0.3572634898,428.8127032337867,1.3556627941992276,0.0153475522652888,69532943346000.0,0.2995639041111683,2272318410.0,1.259686795416565,2.3730171606,17.7163554675,29.9186319234,8.3483765053,0.0629661267,0.0846290157
ACB,2021-03-29,Banking,12.34,12.42,12.16,12.38,6981300,12.346,11.5216,59.57446808510639,9399450.0,9853782.833333334,0.1819985072030334,16399.3542881093,11.5402860509,1179.4929663850037,12.5402860509302,0.1067122434525027,70250649950000.0,0.5773772049571849,2161558460.0,0.6901018652269069,1.9817853453,6.457299926,9.1438591322,3.8681490387,0.0185565452,0.2430753028
BCM,2021-03-29,Real Estate,54.93,54.93,53.03,54.45,9000,54.7615,53.8082,47.991543340380574,27880.0,111371.16666666669,0.0281236525800144,15048.3083327961,1.8796810161,747.5997430222222,2.8796810160957858,0.1086940118567259,58167000000000.0,0.3078944885643757,1035000000.0,1.6168872667080194,3.7346390542,24.074558086,29.7063622251,7.5318810341,0.0427029014,0.120552328
BID,2021-03-29,Banking,24.39,24.48,24.19,24.42,1347900,24.7395,24.9098,54.04858299595145,2623180.0,2198099.833333333,0.0590390653888221,18998.4272173976,18.042689625,406.9240823196308,19.01114471984337,0.1305199447584254,164902739640000.0,0.1549071204294924,4022018040.0,1.136367245317715,2.1580733779,-2.4281536576,23.5689076814,3.2956065526,0.0046541089,0.0889591876
CTG,2021-03-29,Banking,18.38,18.59,18.24,18.57,11589800,18.0335,17.248,65.77669902912625,11930695.0,10619127.666666666,0.1609047241432337,22778.2207719896,14.7056180304,1449.5964429388746,15.70809417514704,0.1265951311864648,148005331101000.0,0.5247864100485649,3723404556.0,1.0994672679034831,1.7450880118,18.8646698432,10.8083675988,3.2659689227,0.0106063543,0.168260967
DGC,2021-03-29,Material,23.1,23.91,22.63,23.74,901200,23.8445,20.663400000000003,48.98278560250389,816615.0,883031.6666666666,0.2558982722539809,26289.5399762392,0.4446833685,1588.0287873303369,1.444137974362712,0.5251781757369475,10398748293000.0,0.1491535986070492,148766070.0,1.0709698617917776,2.6588521542,9.6914622848,11.4691723069,1.6674068242,0.171102895,0.241169292
FPT,2021-03-29,Technology,33.07,33.76,32.9,33.55,1997700,33.5375,31.468,59.72461273666089,2254240.0,2506086.5,0.0848730335257209,20019.4818229039,1.2430973497,1245.5014087074403,2.244265987352304,0.4471389989075687,65496534874000.0,0.1134045448727246,789114878.0,1.0920244044239602,4.1459614557,10.2640781964,18.3919782379,2.1956304212,0.0941855175,0.199859458
GAS,2021-03-29,Oil & Gas,58.7,58.83,57.86,58.18,257900,59.42349999999999,57.0474,35.21126760563379,767990.0,1037045.6666666666,0.1246819936853498,25306.6305482489,0.2769456241,878.9632066966221,1.276908078379804,0.4002093649415165,156752505000000.0,0.1083622619296988,1913950000.0,2.047624159605957,3.2363059888,21.3838985589,19.9558732802,2.4441036775,0.1252912043,0.1585031195
GVR,2021-03-29,Material,25.48,25.66,25.2,25.62,1674300,26.8995,26.4584,45.208845208845226,3936945.0,5088734.666666667,0.1509681356543364,11896.826757348,0.5609014448,666.9180265215,1.5564356455813215,0.5902259432730199,100000000000000.0,0.2946267976175939,4000000000.0,1.27928805380265,2.1014006936,-117.3568413277,26.5200645305,4.735674907,0.0474917307,0.0739161679
HDB,2021-03-29,Banking,8.47,8.54,8.37,8.47,3149300,8.613,8.3362,50.38167938931298,4566550.0,4780746.0,0.1031329054855341,14429.5569734165,11.9180237992,663.9840098714135,12.91813138248834,0.0428851807361815,41916079884800.0,0.3294467494001701,1593767296.0,0.4935556681752453,1.8226477811,1.6952115116,9.9583975802,3.0419302304,0.0154900192,0.1884854628
HPG,2021-03-29,Material,19.6,19.64,19.45,19.52,13251900,19.4945,18.6058,53.72549019607845,17454395.0,21594058.166666668,0.1242073157493994,17828.5542467456,1.2207347002,1399.7763132882772,2.220734648784832,1.1070903578363716,182561874510900.0,0.1799147254184453,3313282659.0,0.7715465083769434,3.0905478502,15.7554101173,13.5730707712,2.0257978947,0.1153109541,0.2513923883
LPB,2021-03-29,Banking,6.94,7.13,6.89,7.13,12544700,6.9855,6.4594000000000005,63.63636363636362,10678135.0,12100732.833333334,0.1478591526077779,13243.2632034361,16.0283598068,434.06952185423137,17.028359806814716,0.1138986936651253,20847994951000.0,0.2328305047352937,1074638915.0,0.4764105137576394,1.4648957513,2.9736541223,11.1971132086,2.6827646678,0.0083794053,0.1388886257
MBB,2021-03-29,Banking,9.24,9.46,9.19,9.45,16883500,9.409,8.8632,59.8765432098765,15921075.0,18524196.5,0.1678239817274679,17117.0652511041,8.8799830617,689.8437728963261,9.879983061705513,0.0860471547667296,82843203411200.0,0.3332300639809731,2798756872.0,0.6219676668651841,1.7292683977,5.6203525583,10.026216045,3.0276543976,0.0182304134,0.1836446214
MSN,2021-03-29,Food & Beverage,70.01,70.83,69.6,70.5,918800,71.868,73.443,46.875,1008060.0,1702449.0,0.0056899157776786,13567.6056113598,3.623862243,225.78512199194165,4.623862243005761,1.980888307317709,115118958108000.0,0.0122792481003406,1174683246.0,1.6461961129504898,7.223087316,85.191325976,93.2906262814,1.4908343178,0.0115848464,0.0320853635
MWG,2021-03-29,Retail,41.7,42.18,41.32,41.61,870000,42.1685,41.8624,56.55737704918032,681455.0,1148999.3333333333,0.0123324014926609,32739.7087335142,1.9732464872,1980.932743403879,2.98024272946254,0.4711993159982622,66988255657300.0,0.0346329280593119,475431197.0,1.0533960481488989,4.3036424406,5.9168594831,16.2994058614,0.6171415208,0.0893050725,0.2836364007
PLX,2021-03-29,Oil & Gas,48.58,48.67,47.81,47.81,662600,48.9605,47.5054,43.582089552238806,3198620.0,1901849.5,0.0670376323921228,17014.531055896,1.5327527819,750.3770478499531,2.533265779998238,0.6441023486971039,63310093661500.0,0.0298409603471815,1243813235.0,1.8654092918478,2.9915605568,12.3114427111,66.62691675,0.5109004453,0.0160897914,0.0394993306
SAB,2021-03-29,Food & Beverage,67.61,68.0,67.53,67.72,102300,69.35,71.4688,50.69356872635561,117480.0,155384.0,0.0039949746111695,31094.3643315664,0.2903424999,2285.7244971818027,1.2903424999480086,0.229763853164101,108889545382800.0,0.1863604114452619,641281186.0,1.6541321384507297,5.4607966315,26.3743738869,23.0527400792,3.894291487,0.173857881,0.2287877252
SHB,2021-03-29,Banking,7.77,8.53,7.77,8.53,55783478,7.092499999999999,6.757,80.75880758807588,36773804.3,29991586.116666667,0.3485021021828581,13730.9584466086,16.1690720504,366.9912955591871,16.927626628516055,0.2001537891201638,48489207551600.0,0.1939324617552553,1750512908.0,0.5309551798478681,2.017339147,-7.9891643991,18.6048058352,3.9721123137,0.0067023997,0.1225570069
SSB,2021-03-29,Banking,12.17,12.17,11.85,12.17,3992200,,,,,,,11309.5706349809,12.1823193185,391.4037369269446,13.1823193184563,0.0630916716421447,33240465720000.0,0.4844211401493277,1208744208.0,0.4805053778558875,2.4315688798,277.0177300532,24.4331647635,7.2519056646,0.0080594937,0.1106239089
SSI,2021-03-29,Securities,12.68,12.74,12.56,12.72,5694300,13.364,13.2294,36.65338645418324,10300850.0,12492200.333333334,0.0254790853009849,15187.9211540969,2.6230389239,589.6400328826658,3.623038923892108,0.0150198898823883,21055275414400.0,0.3241847462544013,645867344.0,0.4751319745683022,2.1464425361,-1.6014889514,15.6326207546,4.8216703914,0.0400350118,0.1304744019
STB,2021-03-29,Banking,19.05,19.25,18.9,19.2,36995400,18.9775,18.738,58.02469135802467,24377675.0,27553326.33333333,0.0984400728132525,16054.2161450907,16.0089761303,463.8418814549322,17.013141173498965,0.2961511372919179,43648412981800.0,0.2776096521791069,1803653429.0,1.5359643861572816,1.5073921879,15.2750956874,17.010642484,2.5272852791,0.0056695682,0.0963045956
TCB,2021-03-29,Banking,18.71,18.78,18.49,18.68,8380600,18.8895,17.7876,54.40251572327045,10910020.0,14909235.333333334,0.1222765209677637,21150.6134930178,4.8916329667,1127.875823371172,5.891632966688399,0.0618298764537098,138268550773500.0,0.7245762673031096,3504906230.0,1.0529530701863652,1.8651941237,-13.7056055781,11.2185517693,5.113004265,0.0299403745,0.1803381614
TPB,2021-03-29,Banking,9.32,9.46,9.27,9.46,2164500,9.805,9.53,37.681159420289845,5284265.0,3642940.3333333335,0.0454132086597019,16230.6073158328,11.321410062,1057.1143414822286,12.32147996844061,0.0423333237579372,27854702982000.0,0.5221909286528964,1031655666.0,0.6036056262413414,1.7004908974,-2.2355448849,8.4263664777,2.7459906827,0.0189354518,0.2354324381
VCB,2021-03-29,Banking,41.44,41.7,40.7,41.49,1195800,41.819,42.7034,51.04333868378814,1271055.0,1227382.5,0.0128564536135241,25347.2799568221,13.0945893829,1528.0955166248998,13.428536816642838,0.0863889374033589,370887744800000.0,0.5454564615561553,3708877448.0,1.1831407143988697,3.9451964933,14.4858586358,20.1008882241,7.5594891182,0.0144775838,0.2108986857
VHM,2021-03-29,Real Estate,70.74,71.11,70.08,70.89,1446000,72.869,72.9038,40.417209908735366,2107440.0,2657053.6666666665,0.0157819441082979,26052.6366923248,1.4158710013,3496.7154074220884,2.3965694181553525,0.0696673372545475,328951391800000.0,0.5347012581488816,3289513918.0,2.183503527590119,3.838383085,13.4615678154,12.2462784191,4.5977134052,0.1325906006,0.3555694038
VIB,2021-03-29,Banking,12.15,12.34,12.14,12.34,249800,12.2975,10.844,56.58536585365853,625005.0,799763.5,0.2335295524225503,16201.5601375091,12.6128969066,1280.487250188494,13.615636844058,0.0226392119515079,60794454289600.0,0.554631445501692,1109387852.0,0.5279689145997349,3.382390309,10.2976629491,13.0956663006,5.4205678215,0.0216321367,0.2956575037
VIC,2021-03-29,Real Estate,50.0,50.45,49.91,50.13,3140900,47.6635,47.3826,78.09239940387484,1630460.0,1405631.0,0.1104045784815713,23413.8956861787,2.1100134215,326.02058509647054,3.1252000173073946,0.921355327219144,443098407290000.0,0.0307844515826365,3382430590.0,1.7554424809084974,5.594968123,28.2837257973,82.5792413828,4.0103020631,0.0132276266,0.0426189301
VJC,2021-03-29,Transportation,130.5,131.6,130.5,131.6,640100,133.82,131.984,41.79104477611936,552605.0,644249.6666666666,0.0546584125378639,27653.2636520047,2.1434489511,1837.5071961455667,3.1434489511332337,0.0567761938618664,67159805416000.0,0.2246568807385168,541611334.0,2.5320350582049533,4.4841000166,-13.7123415165,959.4456535117,3.6881182372,0.0014591085,0.0046848977
VNM,2021-03-29,Food & Beverage,74.54,75.99,74.39,75.31,2790300,77.0975,80.05940000000001,44.36758893280631,3206415.0,2987093.5,-0.061662925961053,14975.0478203376,0.4394241606,1045.5581805223603,1.439424160640475,0.4117382690980075,195410834107500.0,0.1514870808165188,2089955445.0,1.6099444756259864,6.2437196276,19.1952438761,17.6062659547,3.2767103131,0.2383476069,0.3502436416
VPB,2021-03-29,Banking,14.16,14.52,14.05,14.52,2731800,14.1715,12.8192,65.38461538461536,4774305.0,5786644.166666667,0.2116737688064819,21506.6858710356,6.9370852686,1180.254986673449,7.937085268562028,0.0352852136992162,121510044117000.0,0.3314908081214663,2454748366.0,0.6654148017425559,2.3016098481,94.9059386019,12.0257636051,3.1129989812,0.0261576466,0.2192295665
VRE,2021-03-29,Real Estate,32.5,33.25,32.2,33.05,4460500,34.2175,34.364000000000004,41.46341463414628,4854890.0,6206008.5,0.0672653823939954,12894.976281075,0.3572634898,428.8127032337867,1.3556627941992276,0.0153475522652888,69532943346000.0,0.2995639041111683,2272318410.0,1.259686795416565,2.3730171606,17.7163554675,29.9186319234,8.3483765053,0.0629661267,0.0846290157
ACB,2021-03-30,Banking,12.42,12.57,12.29,12.49,8053200,12.3515,11.545600000000002,55.81395348837211,9323405.0,9884274.833333334,0.1537504396778287,16399.3542881093,11.5402860509,1179.4929663850037,12.5402860509302,0.1067122434525027,70250649950000.0,0.5773772049571849,2161558460.0,0.6901018652269069,1.9817853453,6.457299926,9.1438591322,3.8681490387,0.0185565452,0.2430753028
BCM,2021-03-30,Real Estate,53.03,54.74,53.03,54.74,19300,54.75699999999999,53.9162,44.090909090909086,27320.0,108421.16666666669,0.0139810960226744,15048.3083327961,1.8796810161,747.5997430222222,2.8796810160957858,0.1086940118567259,58167000000000.0,0.3078944885643757,1035000000.0,1.6168872667080194,3.7346390542,24.074558086,29.7063622251,7.5318810341,0.0427029014,0.120552328
BID,2021-03-30,Banking,24.51,24.71,24.28,24.6,2304200,24.7055,24.8422,54.87077534791256,2632190.0,2183898.5,0.0491560847687457,18998.4272173976,18.042689625,406.9240823196308,19.01114471984337,0.1305199447584254,164902739640000.0,0.1549071204294924,4022018040.0,1.136367245317715,2.1580733779,-2.4281536576,23.5689076814,3.2956065526,0.0046541089,0.0889591876
CTG,2021-03-30,Banking,18.71,18.94,18.5,18.75,11152600,18.089,17.2656,65.94202898550728,12122295.0,10698676.833333334,0.1320848203672431,22778.2207719896,14.7056180304,1449.5964429388746,15.70809417514704,0.1265951311864648,148005331101000.0,0.5247864100485649,3723404556.0,1.0994672679034831,1.7450880118,18.8646698432,10.8083675988,3.2659689227,0.0106063543,0.168260967
DGC,2021-03-30,Material,23.87,23.91,22.93,23.06,714700,23.91,20.7658,43.47202295552369,809505.0,884168.3333333334,0.223577296712465,26289.5399762392,0.4446833685,1588.0287873303369,1.444137974362712,0.5251781757369475,10398748293000.0,0.1491535986070492,148766070.0,1.0709698617917776,2.6588521542,9.6914622848,11.4691723069,1.6674068242,0.171102895,0.241169292
FPT,2021-03-30,Technology,33.63,33.72,33.29,33.33,1512500,33.5205,31.565800000000003,53.19926873857405,2238780.0,2494676.6666666665,0.0329398490778668,20019.4818229039,1.2430973497,1245.5014087074403,2.244265987352304,0.4471389989075687,65496534874000.0,0.1134045448727246,789114878.0,1.0920244044239602,4.1459614557,10.2640781964,18.3919782379,2.1956304212,0.0941855175,0.199859458
GAS,2021-03-30,Oil & Gas,58.18,58.51,57.86,58.25,588000,59.378,56.9954,40.48780487804875,728055.0,1007228.5,0.0972863801295633,25306.6305482489,0.2769456241,878.9632066966221,1.276908078379804,0.4002093649415165,156752505000000.0,0.1083622619296988,1913950000.0,2.047624159605957,3.2363059888,21.3838985589,19.9558732802,2.4441036775,0.1252912043,0.1585031195
GVR,2021-03-30,Material,25.62,26.08,25.48,25.94,2115700,26.821500000000004,26.429,45.54334554334554,3761505.0,5047146.833333333,0.1593040022341638,11896.826757348,0.5609014448,666.9180265215,1.5564356455813215,0.5902259432730199,100000000000000.0,0.2946267976175939,4000000000.0,1.27928805380265,2.1014006936,-117.3568413277,26.5200645305,4.735674907,0.0474917307,0.0739161679
HDB,2021-03-30,Banking,8.51,8.59,8.42,8.54,4092000,8.605,8.3326,51.12781954887216,4357405.0,4754434.833333333,0.0842474760061614,14429.5569734165,11.9180237992,663.9840098714135,12.91813138248834,0.0428851807361815,41916079884800.0,0.3294467494001701,1593767296.0,0.4935556681752453,1.8226477811,1.6952115116,9.9583975802,3.0419302304,0.0154900192,0.1884854628
HPG,2021-03-30,Material,19.6,19.71,19.43,19.58,13333800,19.4895,18.6188,57.19999999999997,16937545.0,21465874.83333333,0.1054740165943307,17828.5542467456,1.2207347002,1399.7763132882772,2.220734648784832,1.1070903578363716,182561874510900.0,0.1799147254184453,3313282659.0,0.7715465083769434,3.0905478502,15.7554101173,13.5730707712,2.0257978947,0.1153109541,0.2513923883
LPB,2021-03-30,Banking,7.18,7.52,7.11,7.52,21012600,7.011500000000001,6.4906,71.01449275362316,11045515.0,12323616.0,0.1628318695723049,13243.2632034361,16.0283598068,434.06952185423137,17.028359806814716,0.1138986936651253,20847994951000.0,0.2328305047352937,1074638915.0,0.4764105137576394,1.4648957513,2.9736541223,11.1971132086,2.6827646678,0.0083794053,0.1388886257
MBB,2021-03-30,Banking,9.46,9.6,9.34,9.46,13184900,9.412,8.8776,54.22535211267609,15880065.0,18467447.666666668,0.1344378740281871,17117.0652511041,8.8799830617,689.8437728963261,9.879983061705513,0.0860471547667296,82843203411200.0,0.3332300639809731,2798756872.0,0.6219676668651841,1.7292683977,5.6203525583,10.026216045,3.0276543976,0.0182304134,0.1836446214
MSN,2021-03-30,Food & Beverage,70.1,73.29,69.93,72.47,1443600,71.7695,73.35300000000001,56.3206577595067,1028860.0,1717289.8333333333,-0.0022053764968867,13567.6056113598,3.623862243,225.78512199194165,4.623862243005761,1.980888307317709,115118958108000.0,0.0122792481003406,1174683246.0,1.6461961129504898,7.223087316,85.191325976,93.2906262814,1.4908343178,0.0115848464,0.0320853635
MWG,2021-03-30,Retail,41.61,41.86,41.26,41.38,318600,42.066,41.8828,45.85253456221199,668835.0,1138753.0,-0.000966183650041,32739.7087335142,1.9732464872,1980.932743403879,2.98024272946254,0.4711993159982622,66988255657300.0,0.0346329280593119,475431197.0,1.0533960481488989,4.3036424406,5.9168594831,16.2994058614,0.6171415208,0.0893050725,0.2836364007
PLX,2021-03-30,Oil & Gas,47.81,48.24,47.64,47.72,969300,48.827,47.4744,47.86885245901641,3054185.0,1888703.6666666667,0.0461009919539241,17014.531055896,1.5327527819,750.3770478499531,2.533265779998238,0.6441023486971039,63310093661500.0,0.0298409603471815,1243813235.0,1.8654092918478,2.9915605568,12.3114427111,66.62691675,0.5109004453,0.0160897914,0.0394993306
SAB,2021-03-30,Food & Beverage,67.61,68.58,67.41,68.39,100000,69.147,71.2432,53.94581861012957,117205.0,155197.83333333334,-0.0212666242686812,31094.3643315664,0.2903424999,2285.7244971818027,1.2903424999480086,0.229763853164101,108889545382800.0,0.1863604114452619,641281186.0,1.6541321384507297,5.4607966315,26.3743738869,23.0527400792,3.894291487,0.173857881,0.2287877252
SHB,2021-03-30,Banking,8.49,9.37,8.49,9.37,44819732,7.24,6.7946,83.44988344988344,37844971.1,30627586.45,0.4161948247807314,13730.9584466086,16.1690720504,366.9912955591871,16.927626628516055,0.2001537891201638,48489207551600.0,0.1939324617552553,1750512908.0,0.5309551798478681,2.017339147,-7.9891643991,18.6048058352,3.9721123137,0.0067023997,0.1225570069
