time,close,open,high,low,volume,return_1_day
2009-01-06,577.83,573.37,582.49,567.64,259.54M,0.011522789889310658
2009-01-07,571.1,575.12,578.71,566.52,275.43M,-0.011715382093423266
2009-01-08,567.78,564.28,570.54,559.16,219.86M,-0.005830305922621015
2009-01-09,565.97,569.33,575.41,561.07,221.32M,-0.003192946483319581
2009-01-12,557.44,564.14,566.81,555.99,190.16M,-0.015186199040793547
2009-01-13,550.12,553.99,554.34,542.95,266.12M,-0.013218437977576158
2009-01-14,525.35,554.04,554.04,520.9,359.51M,-0.046071729111723414
2009-01-15,516.97,526.83,528.19,511.67,364.34M,-0.016079861389294514
2009-01-16,520.64,526.73,534.55,519.66,331.05M,0.007073978285183635
2009-01-19,517.25,528.01,532.02,510.79,262.68M,-0.006532507405020205
2009-01-20,507.42,519.83,523.14,505.23,304.60M,-0.019187253603466736
2009-01-21,503.25,501.5,509.54,494.29,450.04M,-0.008251998502284863
2009-01-22,498.92,511.62,515.92,497.72,331.48M,-0.008641302262392792
2009-01-23,497.71,496.77,500.11,484.89,328.53M,-0.0024281841696947026
2009-01-26,516.35,498.1,518.28,496.61,378.98M,0.036767252029599184
2009-01-27,516.03,517.27,517.8,508.36,332.85M,-0.0006199267910034223
2009-01-28,533.88,523.34,535.22,522.89,383.65M,0.0340061912795413
2009-01-29,523.94,530.37,531.13,519.87,300.70M,-0.01879392065776475
2009-01-30,518.79,519.39,526.73,514.82,331.58M,-0.00987799694224556
2009-02-02,510.59,511.73,512.57,502.29,293.41M,-0.015932257192535104
2009-02-03,519.03,514.63,519.75,506.21,279.38M,0.01639476515013527
2009-02-04,530.97,521.94,535.22,519.27,335.30M,0.022743837507231746
2009-02-05,529.69,519.6,530.18,517.07,287.93M,-0.0024135927090291887
2009-02-06,540.37,533.54,542.86,529.76,333.45M,0.01996216034956433
2009-02-09,542.27,537.65,543.84,535.59,242.31M,0.0035099422718873896
2009-02-10,524.36,536.48,540.13,524.36,257.39M,-0.03358556105358623
2009-02-11,525.37,520.9,526.0,519.06,255.75M,0.0019243049387265287
2009-02-12,514.26,521.88,521.88,508.91,272.04M,-0.021373802129488695
2009-02-13,518.26,520.81,526.44,516.45,222.44M,0.007748072697587816
2009-02-16,511.89,514.15,516.71,511.66,154.76M,-0.012367288629151041
2009-02-17,498.22,507.18,507.5,495.5,291.35M,-0.027068011664700187
2009-02-18,496.48,500.74,501.13,489.11,305.40M,-0.003498545842512968
2009-02-19,498.15,499.75,503.92,496.43,283.19M,0.0033580357907947445
2009-02-20,479.52,490.61,491.01,479.44,376.05M,-0.03811563292251208
2009-02-23,474.77,486.86,487.84,473.06,293.77M,-0.009955127327800462
2009-02-24,470.3,472.12,473.59,464.64,361.39M,-0.009459687289550267
2009-02-25,467.73,478.46,478.85,462.49,320.42M,-0.005479582594432486
2009-02-26,474.22,473.62,477.63,466.62,356.81M,0.013780142682261243
2009-02-27,469.65,468.15,469.65,458.78,370.02M,-0.00968361259830619
2009-03-02,447.93,457.81,458.87,447.83,366.44M,-0.04735076623384238
2009-03-03,439.82,449.83,453.11,439.75,372.18M,-0.018271417903980236
2009-03-04,457.17,446.05,457.17,443.24,392.48M,0.038689760667177
2009-03-05,441.72,452.99,454.96,441.72,405.31M,-0.03437911579094877
2009-03-06,436.24,441.59,446.23,434.73,395.87M,-0.012483646561124218
2009-03-09,434.61,436.52,436.52,426.62,345.89M,-0.003743473396135677
2009-03-10,456.9,434.62,458.22,433.17,393.58M,0.050015471347555795
2009-03-11,459.08,455.23,466.98,449.46,413.04M,0.0047599382432412796
2009-03-12,462.03,454.14,462.54,448.3,352.99M,0.006405337226015995
2009-03-13,462.81,469.43,473.22,460.85,393.05M,0.0016867786534744411
2009-03-16,476.13,471.57,476.13,469.23,318.37M,0.02837432349561908
